NR_VOTAVEL,DS_CARGO,NM_VOTAVEL,QT_VOTOS
4510,DEPUTADO FEDERAL,VALMIR OLIVEIRA PEREIRA,1000
4511,DEPUTADO FEDERAL,ALEXANDRE RAIMUNDO DE VASCONCELOS WANGHON,10635
4522,DEPUTADO FEDERAL,SHIRLEY CRISTINA DE BARROS MALCHER,4865
4533,DEPUTADO FEDERAL,DORALICE CUNHA PALHETA,2361
4544,DEPUTADO FEDERAL,JAKELINE FERREIRA NETO,7240
4545,DEPUTADO FEDERAL,DEODORO PANTOJA DA ROCHA,7679
4555,DEPUTADO FEDERAL,MARIA DO SOCORRO RODRIGUES DO CARMO,5351
4565,DEPUTADO FEDERAL,CLARION MARTINS,5258
4566,DEPUTADO FEDERAL,RONILSON CORREA DE SENA,1058
4567,DEPUTADO FEDERAL,MAURO CRISTIANO FREITAS,10546
4578,DEPUTADO FEDERAL,NILSON PINTO DE OLIVEIRA,423
4590,DEPUTADO FEDERAL,LENA RIBEIRO PINTO DE OLIVEIRA,93841
4599,DEPUTADO FEDERAL,WALTER DE ALMEIDA ARAÃJO,2843
5000,DEPUTADO FEDERAL,VIVIANE DA COSTA REIS,53353
5005,DEPUTADO FEDERAL,CARLOS RENILTON FREITAS CRUZ,2440
5010,DEPUTADO FEDERAL,ANDREI ALAN BENTO BORGES,682
5011,DEPUTADO FEDERAL,JOSÃ CARLOS GUERREIRO GALIZA,3353
5012,DEPUTADO FEDERAL,JACKSON DE SOUSA DIAS,2477
5013,DEPUTADO FEDERAL,GIZELLE SOARES DE FREITAS,4134
5015,DEPUTADO FEDERAL,MARIA GRACIONICE BARBOSA GONÃALVES,9387
5020,DEPUTADO FEDERAL,MARIZA DAS MERCÃS MOREIRA DOS SANTOS,599
5022,DEPUTADO FEDERAL,ERICELIA BARBOSA SILVA,1788
5023,DEPUTADO FEDERAL,JOCILÃIA PINTO MIRANDA,903
5030,DEPUTADO FEDERAL,SIMÃO SOUSA ALENCAR,120
5033,DEPUTADO FEDERAL,MARIA DE NAZARÃ ALVES DE LIMA,12220
5050,DEPUTADO FEDERAL,MARINOR JORGE BRITO,49835
5055,DEPUTADO FEDERAL,JOSÃ NERY AZEVEDO,2998
5080,DEPUTADO FEDERAL,EDIVANIA SANTOS ALVES,2132
5100,DEPUTADO FEDERAL,WALLACE PEREIRA DE CASTRO,80
5120,DEPUTADO FEDERAL,ELANILDO RAIMUNDO REGO DOS SANTOS,81
5500,DEPUTADO FEDERAL,RAYLANE NOBRE DE SOUSA,2300
5505,DEPUTADO FEDERAL,YANDER DAVI AMARAL LEITE,3552
5510,DEPUTADO FEDERAL,AURELIO RAMOS DE OLIVEIRA NETO,42726
5511,DEPUTADO FEDERAL,PAULO MAURICIO OLIVEIRA PINHO,3325
5515,DEPUTADO FEDERAL,RENAN ROCHA GRANATO,4937
5522,DEPUTADO FEDERAL,RAIMUNDO JOSE PEREIRA DOS SANTOS,62366
5524,DEPUTADO FEDERAL,RITA DE JESUS GOMES DE CASTRO,319
5533,DEPUTADO FEDERAL,JOSE RIBAMAR RIBEIRO CASTELO BRANCO,2567
5544,DEPUTADO FEDERAL,ANNE PATRICIA DA SILVA SILVEIRA,2129
5555,DEPUTADO FEDERAL,JOSE EDUARDO PEREIRA DA COSTA,58420
5565,DEPUTADO FEDERAL,ROCILENE DE JESUS VIEIRA E SILVA,907
5577,DEPUTADO FEDERAL,ANTONIO ALYSSON CUNHA PONTES,2782
5588,DEPUTADO FEDERAL,JOÃO FERRARI JÃNIOR,160342
5599,DEPUTADO FEDERAL,JOSE ROBSON DO NASCIMENTO,1184
6500,DEPUTADO FEDERAL,JOÃO DE DEUS FERREIRA,1518
6513,DEPUTADO FEDERAL,VICTORIA LUIZA SANTOS DE OLIVEIRA,3993
6515,DEPUTADO FEDERAL,GENIVALDO SANTOS CORREA GIL,1589
6543,DEPUTADO FEDERAL,ANTONIA TRINDADE VALENTE DOS SANTOS,1416
6565,DEPUTADO FEDERAL,ELLANA FIAMA SOUZA DA SILVA,6261
7000,DEPUTADO FEDERAL,ANTONIO AUGUSTO PINTO DA ROCHA,211
7007,DEPUTADO FEDERAL,NIUZA DE SALES GONÃALVES,302
7012,DEPUTADO FEDERAL,WALTAIR FONTES ALFRÃZEO,958
7022,DEPUTADO FEDERAL,JACKSON DE SOUSA AZEVEDO,365
7055,DEPUTADO FEDERAL,CARLOS MAGNO PINHEIRO,211
7072,DEPUTADO FEDERAL,CARMEM LÃCIA CARDOSO SANCHEZ,152
7700,DEPUTADO FEDERAL,JOELSON LOPES MELO,914
7701,DEPUTADO FEDERAL,RUAN CARLOS ALVES DE SOUZA,214
7722,DEPUTADO FEDERAL,DAVID NOBREGA MAFRA,7227
7733,DEPUTADO FEDERAL,ANTONIA CRISTINA OLIVEIRA DA SILVA SANTOS,1124
7740,DEPUTADO FEDERAL,MARINALDO GOMES CORREA,37
7766,DEPUTADO FEDERAL,MÃRCIA MARIA DUARTE MACIEL,726
7775,DEPUTADO FEDERAL,LUCILENA PARAENSE CAUPER,239
7777,DEPUTADO FEDERAL,MARCIO RENAN MESQUITA RUIVO,366
7778,DEPUTADO FEDERAL,GILBERTO PEREIRA DE SÃ,141
7788,DEPUTADO FEDERAL,CARLA VITORIA VIDAL FREITAS,174
9002,DEPUTADO FEDERAL,RENATO DE OLIVEIRA,126
9005,DEPUTADO FEDERAL,TAMARIA CLEMENTINO DA SILVA,26
9007,DEPUTADO FEDERAL,ROSIANY PINHEIRO DOS SANTOS,24
9011,DEPUTADO FEDERAL,HERALDO GONÃALVES DO NASCIMENTO,399
9022,DEPUTADO FEDERAL,LUIS ALEXANDRE RIBEIRO DE CASTRO,135
9029,DEPUTADO FEDERAL,MARCOS DOS SANTOS HOLANDA,305
9030,DEPUTADO FEDERAL,MARIA DIERLI FURTADO DO CARMO,44
9038,DEPUTADO FEDERAL,SHIRLEY HELENA ROLIM DE SOUZA,540
9041,DEPUTADO FEDERAL,KENDER DE SOUZA QUEIROZ,116
9090,DEPUTADO FEDERAL,MARCIO XAVIER DA SILVA,436
