NR_VOTAVEL,DS_CARGO,NM_VOTAVEL,QT_VOTOS
2225,DEPUTADO FEDERAL,ARTUR PAREDES CUNHA LIMA FILHO,1612
2233,DEPUTADO FEDERAL,RAPHAEL JOSE DO NASCIMENTO FONSECA,3056
2238,DEPUTADO FEDERAL,ILMARA NASCIMENTO DE MORAIS,5226
2244,DEPUTADO FEDERAL,ROMEU PRAZERES DE LEMOS,1581
2245,DEPUTADO FEDERAL,WILSON DE OLIVEIRA GOMES FILHO,3985
2255,DEPUTADO FEDERAL,RUTE NERI DE FREITAS SANTOS,1551
2288,DEPUTADO FEDERAL,RAQUEL AMARAL DE SANTANA BEZERRA,1906
2727,DEPUTADO FEDERAL,DANILO ILTON DE SOUSA,419
2787,DEPUTADO FEDERAL,JENIFFER CIPRIANO FELINTRO,46
2800,DEPUTADO FEDERAL,JOAO ALBERTO DA CUNHA FILHO,2567
2801,DEPUTADO FEDERAL,JOELNA FIGUEIREDO,370
2810,DEPUTADO FEDERAL,MORGANA MACENA DE SANTANA,1457
2813,DEPUTADO FEDERAL,MOISES MENEZES GEHO,311
2822,DEPUTADO FEDERAL,MARIA LÃCIA SALDANHA DE SOUSA,110
2829,DEPUTADO FEDERAL,ATALIBA DE OLIVEIRA ARRUDA,934
2833,DEPUTADO FEDERAL,FERNANDO ANTONIO DE OLIVEIRA DOS PASSOS,13
2872,DEPUTADO FEDERAL,ADONAI GOLOMBKO,74
2878,DEPUTADO FEDERAL,RICARDO ALEXANDRE ARAUJO,95
2882,DEPUTADO FEDERAL,JADER MEDEIROS CLEMENTINO JUNIOR,4003
2888,DEPUTADO FEDERAL,ANTONIO PAULO DE OLIVEIRA FERREIRA,4057
2899,DEPUTADO FEDERAL,EMILLY RAYANNE COELHO SILVA,1958
2900,DEPUTADO FEDERAL,VALTEMBERG ALVES DE ALMEIDA,48
2901,DEPUTADO FEDERAL,IOLANDA ALVES FEITOZA,6
2929,DEPUTADO FEDERAL,JOSÃ MARCOS DA SILVA JÃNIOR,102
3500,DEPUTADO FEDERAL,ROBERTO LUCIO DE OLIVEIRA DIAS,90
3512,DEPUTADO FEDERAL,MARILIA DOS SANTOS GOMES,77
3522,DEPUTADO FEDERAL,ROSE EMANUELE RAMOS SOARES,56
3535,DEPUTADO FEDERAL,SILVANA VICENTE PILIPENKO,397
3544,DEPUTADO FEDERAL,ANTONIO GALDINO DA SILVA NETO,306
