NR_VOTAVEL,DS_CARGO,NM_VOTAVEL,QT_VOTOS
5077,DEPUTADO FEDERAL,EDNARDO BERNARDINO RODRIGUES LOPES,801
5100,DEPUTADO FEDERAL,TEREZA KARINA DE LIMA MAGALHAES,165
5109,DEPUTADO FEDERAL,REVIL ALVES DOS SANTOS,19
5111,DEPUTADO FEDERAL,ANDIARA DE FREITAS EMIDIO,672
5122,DEPUTADO FEDERAL,MARIA SUELI PEDRO DA SILVA,467
5123,DEPUTADO FEDERAL,JACK DOUGLAS FELIX FERREIRA,86
5151,DEPUTADO FEDERAL,RODRIGO BEZERRA DE SOUZA,546
5190,DEPUTADO FEDERAL,MARCEL DE BRITO VITAL,1349
5522,DEPUTADO FEDERAL,OZEIAS MOURA DE PAULA,713
5533,DEPUTADO FEDERAL,FELINTO GADELHA SEGUNDO,799
5540,DEPUTADO FEDERAL,SARA MARY BEZERRA BULHÃES DE SÃ,96
5544,DEPUTADO FEDERAL,ADELMA FELIX SOARES,343
5555,DEPUTADO FEDERAL,JACOB HELDER GUEDES DE OLIVEIRA JACOME,19456
5564,DEPUTADO FEDERAL,LUCIANO GOMES CAVALCANTI,2795
5566,DEPUTADO FEDERAL,ISLENE DE LIMA CÃNDIDO,402
5577,DEPUTADO FEDERAL,JEAN CARLOS DE FRANÃA FREITAS,656
5588,DEPUTADO FEDERAL,ALEXSANDRO DA COSTA TOMAZ,424
6510,DEPUTADO FEDERAL,ANA PATRICIA DE SOUSA SANTIAGO,2912
6513,DEPUTADO FEDERAL,FRANCISCO PAULO DA SILVA,888
6565,DEPUTADO FEDERAL,MARIA VILMA LEÃO,594
7000,DEPUTADO FEDERAL,CIRO GUSTAVO ALVES BEZERRA,2292
7007,DEPUTADO FEDERAL,MISAEL PEREIRA DE ARAUJO,245
7011,DEPUTADO FEDERAL,JOSE EDUARDO MIGLIAVACA DOMINGO,313
7020,DEPUTADO FEDERAL,SANDRA MARIA DE SOUZA,992
7022,DEPUTADO FEDERAL,SANDRO CARLOS OZIEL RODRIGUES,270
7050,DEPUTADO FEDERAL,JOSE MARIA DA SILVA,203
7070,DEPUTADO FEDERAL,HUDSON CARLOS DE CARVALHO ALVES,1534
7090,DEPUTADO FEDERAL,GLAUCIA PAIVA VIRGINIO,376
7099,DEPUTADO FEDERAL,ADENILDE MEDEIROS CHIANCA,166
7700,DEPUTADO FEDERAL,FRANCISCO DE ASSIS SOUTO,2014
7701,DEPUTADO FEDERAL,ROSE FERREIRA DA SILVA GUERRA,638
7722,DEPUTADO FEDERAL,BARBARA DE MEDEIROS DANTAS,1879
7755,DEPUTADO FEDERAL,RAIMUNDA NILDA DA SILVA CRUZ,12439
7770,DEPUTADO FEDERAL,GARIBALDE LEITE DE OLIVEIRA,3734
7777,DEPUTADO FEDERAL,KELPS DE OLIVEIRA LIMA,79025
7778,DEPUTADO FEDERAL,LAWRENCE CARLOS AMORIM DE ARAUJO,57598
7788,DEPUTADO FEDERAL,ALESSANDRU EMMANUEL PINHEIRO E ALVES,4467
7799,DEPUTADO FEDERAL,JOSE GILVAN ALVES,4087
