NR_VOTAVEL,DS_CARGO,NM_VOTAVEL,QT_VOTOS
1900,DEPUTADO FEDERAL,VICTOR GAROZI LINHALIS,53483
1910,DEPUTADO FEDERAL,ANDREA GONCALVES DE SOUZA,342
1911,DEPUTADO FEDERAL,LETICIA PETERLI DA COSTA,429
1919,DEPUTADO FEDERAL,GILSON DANIEL BATISTA,74215
1922,DEPUTADO FEDERAL,NILMA MARIA GUEZ DA SILVA,2366
1933,DEPUTADO FEDERAL,SABRINA SILVA SANTOS LEONEL,1199
1940,DEPUTADO FEDERAL,GEDSON QUEIROZ MERIZIO,8705
1950,DEPUTADO FEDERAL,JONES CAVAGLIERI,1741
1955,DEPUTADO FEDERAL,ALEXANDRE OFRANTI RAMALHO,33874
1991,DEPUTADO FEDERAL,MARCUS VINICIUS DOELINGER ASSAD,5155
1999,DEPUTADO FEDERAL,BRAS ZAGOTTO,9871
2000,DEPUTADO FEDERAL,WANDERSON JOSÃ DA SILVA MARINHO,1142
2002,DEPUTADO FEDERAL,MARCIA SUELY DINIZ OLIVEIRA,1472
2020,DEPUTADO FEDERAL,LAURIETE RODRIGUES DE JESUS,25586
2022,DEPUTADO FEDERAL,ANTONIO FRANCISCO LOUZADA GOMES,6443
2023,DEPUTADO FEDERAL,RENZO DE VASCONCELOS,82276
2025,DEPUTADO FEDERAL,ADONALDO LOPES DE OLIVEIRA,1575
2030,DEPUTADO FEDERAL,HELEN DIANE EDUARDA PARREIRAS TERRA,230
2050,DEPUTADO FEDERAL,ANA MARIA PARAISO DALVI,1016
2085,DEPUTADO FEDERAL,JAMIR MALINI,1430
2090,DEPUTADO FEDERAL,BRUNO CAJUEIRO HINTE,551
2200,DEPUTADO FEDERAL,JOSE CARLOS CORRÃA CARDOSO JUNIOR,37756
2210,DEPUTADO FEDERAL,DÃRCIO BRACARENSE FILGUEIRAS,16360
2212,DEPUTADO FEDERAL,ADRIANA GONÃALVES BÃAS FALK,6429
2220,DEPUTADO FEDERAL,RODRIGO BONADIMAN,10059
2222,DEPUTADO FEDERAL,GILVAN AGUIAR COSTA,87994
2223,DEPUTADO FEDERAL,ALEXSANDRA DOS SANTOS TOMAZ,3402
2234,DEPUTADO FEDERAL,ROSEMARY RODRIGUES DE LIMA,2457
2238,DEPUTADO FEDERAL,SOLANGE RIGHETH,1122
2244,DEPUTADO FEDERAL,DEVACIR RABELLO DA SILVA,22359
2277,DEPUTADO FEDERAL,MARINELSHINGTON DA SILVA,6518
2288,DEPUTADO FEDERAL,MARCIO PASSOS COSTA FURTADO,12549
2300,DEPUTADO FEDERAL,HELENA MARIA FERREIRA LUIZ,564
2340,DEPUTADO FEDERAL,FELICIO PEZENTE NETO,151
2710,DEPUTADO FEDERAL,PEDRO HENRIQUE PEREIRA MOTA,312
2713,DEPUTADO FEDERAL,JOAO CARLOS GIESTAS,145
2723,DEPUTADO FEDERAL,CREIDES GONCALVES VALVERDE COSTA,117
2727,DEPUTADO FEDERAL,EVANILZA PEREIRA DE SOUZA ROSA,85
2733,DEPUTADO FEDERAL,SILVESTRE SOARES OLIVEIRA,298
2750,DEPUTADO FEDERAL,MARINEUSA NASCIMENTO LUCAS ROSA,97
2770,DEPUTADO FEDERAL,JOSIAS BEREDAS CARDOZO,349
2788,DEPUTADO FEDERAL,CLEIDIANE CRUZ OLIVEIRA,154
2800,DEPUTADO FEDERAL,OSMARA CRISTINA BRAGA SCHWARTZ,117
2806,DEPUTADO FEDERAL,ELIANE MATOS PIRES,74
2807,DEPUTADO FEDERAL,JOSUE AUGUSTO PEREIRA,215
2810,DEPUTADO FEDERAL,JULIO CESAR BUNGENSTAB DE LIMA,302
2822,DEPUTADO FEDERAL,ARTUR CANDIDO PEREIRA,496
2827,DEPUTADO FEDERAL,CARLOS EDUARDO ROMANO,3
2828,DEPUTADO FEDERAL,CLAUDIA APARECIDA MENDES DA SILVA,181
2838,DEPUTADO FEDERAL,FABIO ALMEIDA RIOS,435
2877,DEPUTADO FEDERAL,HUDSON DOS SANTOS,42
3030,DEPUTADO FEDERAL,PATRICIA MARIA BORTOLON,8221
3500,DEPUTADO FEDERAL,FLORINDO JAIME MAYER,238
3505,DEPUTADO FEDERAL,ELIZANGELA CONCEIÃÃO BERTOLE,23
3522,DEPUTADO FEDERAL,ANTONIO HENRIQUE SOARES DE BARROS,233
3524,DEPUTADO FEDERAL,KENIA SILVA BORGES,18
3535,DEPUTADO FEDERAL,LAURO NUNES JUNIOR,33
3555,DEPUTADO FEDERAL,ANTONIO MARCOS CANDIDO,538
3600,DEPUTADO FEDERAL,ANA BORGES ALMEIDA,37
3636,DEPUTADO FEDERAL,PASCOALINO DA COSTA BARBOSA,71
3690,DEPUTADO FEDERAL,OSMAR DE JESUS MATOS,68
4000,DEPUTADO FEDERAL,LUCIANO MANOEL MACHADO,13592
4001,DEPUTADO FEDERAL,FERNANDA PEREIRA,2350
4004,DEPUTADO FEDERAL,FLAVIA ROBERTA CYSNE DE NOVAES LEITE,4021
4010,DEPUTADO FEDERAL,JOSÃ EUSTÃQUIO DE FREITAS,36791
