NR_VOTAVEL,DS_CARGO,NM_VOTAVEL,QT_VOTOS
5166,DEPUTADO FEDERAL,FRANCINEIDE DA SILVA CORREA,106
5177,DEPUTADO FEDERAL,LEANDRO DE SOUSA SILVA,974
5188,DEPUTADO FEDERAL,WOLMER DE AZEVEDO ARAUJO,43249
5190,DEPUTADO FEDERAL,JUAREZ MEDEIROS SOBRINHO,17815
5500,DEPUTADO FEDERAL,OLÃVIA RACHEL SOUSA DE OLIVEIRA LEMOS,5773
5510,DEPUTADO FEDERAL,CAROLINE FERNANDA SOUSA BOUERES DOS SANTOS,6342
5511,DEPUTADO FEDERAL,JOSIVALDO DOS SANTOS MELO,79699
5512,DEPUTADO FEDERAL,WECSLEYA OLIVEIRA ABREU DOS SANTOS,2984
5517,DEPUTADO FEDERAL,SAMOEL CAMPELO,2639
5522,DEPUTADO FEDERAL,JOSÃ ALVES CAVALCANTE,36521
5523,DEPUTADO FEDERAL,IGOR ALVES BACELAR,731
5525,DEPUTADO FEDERAL,MARCOS AURÃLIO SANTOS PEREIRA,1496
5533,DEPUTADO FEDERAL,EDILÃZIO GOMES DA SILVA JUNIOR,71999
5535,DEPUTADO FEDERAL,MÃRIO NOGUEIRA BRAGA NETO,1827
5544,DEPUTADO FEDERAL,VALDENIR GOMES,4951
5545,DEPUTADO FEDERAL,KÃSIA LEITE ALMEIDA CARDOSO,1030
5555,DEPUTADO FEDERAL,PAULO FACUNDO NETO,6594
5556,DEPUTADO FEDERAL,FRANCISCO CLEBER SILVA ARAÃJO,159
5567,DEPUTADO FEDERAL,ERICA CRISTINA CUNHA BARBOSA,140
5577,DEPUTADO FEDERAL,FRANCISCO DAS CHAGAS  DE JESUS SANTOS,915
5588,DEPUTADO FEDERAL,ANTONIO FELIPE OLIVEIRA DA SILVA,347
5599,DEPUTADO FEDERAL,JUCIANE MARQUES FERNANDES,3241
6513,DEPUTADO FEDERAL,MARCIO JERRY SARAIVA BARROSO,106143
6524,DEPUTADO FEDERAL,DANIEL VAZ ABREU,3154
6541,DEPUTADO FEDERAL,PEDRO FERREIRA OLIVEIRA,4946
6555,DEPUTADO FEDERAL,MARIA VANDA DE SOUZA MONTELE,622
6565,DEPUTADO FEDERAL,FLAVIA MARIA GOMES PARENTE ALVES MACIEL,55810
7000,DEPUTADO FEDERAL,SATIRA DE JESUS PINHEIRO FONTOURA,257
7007,DEPUTADO FEDERAL,ANALAMACIA PEREIRA DE BRITO,4534
7020,DEPUTADO FEDERAL,RITA DE CASSIA CORDEIRO AMARAL,72
7022,DEPUTADO FEDERAL,KERLYSON PABLO SIQUEIRA DOS SANTOS,633
7026,DEPUTADO FEDERAL,ANA CLÃUDIA SANTOS,56
7030,DEPUTADO FEDERAL,ALFREDO HORACIO FIGUEIREDO CORREA,119
7031,DEPUTADO FEDERAL,IZAAC COSTA MATOS,4
