NM_MUNICIPIO,DS_CARGO,NR_CANDIDATO,NM_URNA_CANDIDATO,NR_PARTIDO,SG_PARTIDO,QT_VOTOS_NOMINAIS
CAMPO GRANDE,Vereador,10678,RENILDA PAULINO,10,REPUBLICANOS,341
CAMPO GRANDE,Vereador,10700,SERGINHO,10,REPUBLICANOS,250
CAMPO GRANDE,Vereador,10777,BETINHO,10,REPUBLICANOS,3877
CAMPO GRANDE,Vereador,10789,BAHIA VAZ,10,REPUBLICANOS,1517
CAMPO GRANDE,Vereador,10999,ENFERMEIRA CIDA AMARAL,10,REPUBLICANOS,679
CAMPO GRANDE,Vereador,11000,ANGÃLICA FONTANARI,11,PP,2080
CAMPO GRANDE,Vereador,11007,DOMICIO JUNIOR,11,PP,1498
CAMPO GRANDE,Vereador,11011,DR SANDRO,11,PP,3922
CAMPO GRANDE,Vereador,11022,DRA SIRLEI RATIER,11,PP,2155
CAMPO GRANDE,Vereador,11110,PASTORA BARBARA MESQUITA,11,PP,484
CAMPO GRANDE,Vereador,11111,PROFESSOR RIVERTON,11,PP,6271
CAMPO GRANDE,Vereador,11112,CARINA SALOMÃO ,11,PP,406
CAMPO GRANDE,Vereador,11122,JULIANA GAIOSO,11,PP,562
CAMPO GRANDE,Vereador,11123,PROFESSOR JOÃO ROCHA,11,PP,3693
CAMPO GRANDE,Vereador,11144,DONDA DELMONDES,11,PP,427
CAMPO GRANDE,Vereador,11190,SARGENTO BETÃNIA,11,PP,2122
CAMPO GRANDE,Vereador,11194,DEOMIR CANDELÃRIO,11,PP,65
CAMPO GRANDE,Vereador,11222,BETO AVELAR,11,PP,4063
CAMPO GRANDE,Vereador,11234,PASTOR JOELSON FELICIANO  ,11,PP,499
CAMPO GRANDE,Vereador,11318,MARCOS TABOSA,11,PP,3484
CAMPO GRANDE,Vereador,11321,MARCIA GAZULA,11,PP,162
CAMPO GRANDE,Vereador,11333,PROF DE LIBRAS SAMUEL SURDO,11,PP,322
CAMPO GRANDE,Vereador,11444,JUIZ ODILON,11,PP,2435
CAMPO GRANDE,Vereador,11456,ASSISTENTE SOCIAL MARIA HELENA,11,PP,248
CAMPO GRANDE,Vereador,11477,FABIO CASTRO,11,PP,110
CAMPO GRANDE,Vereador,11511,MAICON NOGUEIRA,11,PP,4236
CAMPO GRANDE,Vereador,11555,VALDIR GOMES,11,PP,3648
CAMPO GRANDE,Vereador,11655,DELEI PINHEIRO,11,PP,4179
CAMPO GRANDE,Vereador,11700,TIAGO VARGAS,11,PP,2898
CAMPO GRANDE,Vereador,11711,PROFESSORA LU,11,PP,174
CAMPO GRANDE,Vereador,11722,GIL DO BOSQUE,11,PP,207
CAMPO GRANDE,Vereador,11777,DIRETOR DANIEL,11,PP,921
CAMPO GRANDE,Vereador,11789,MARIA HELENA BONOTTO,11,PP,830
CAMPO GRANDE,Vereador,11800,CHIQUINHO TELLES,11,PP,3377
CAMPO GRANDE,Vereador,11900,JAFÃ,11,PP,695
CAMPO GRANDE,Vereador,12000,LUÃS BRIZOLA,12,PDT,167
CAMPO GRANDE,Vereador,12001,SALAH HASSAN,12,PDT,2411
CAMPO GRANDE,Vereador,12007,DEISE RIBEIRO,12,PDT,268
CAMPO GRANDE,Vereador,12012,MARILEA ELIAS,12,PDT,195
CAMPO GRANDE,Vereador,12022,EDNA CORONEL,12,PDT,200
CAMPO GRANDE,Vereador,12044,ROSI,12,PDT,30
CAMPO GRANDE,Vereador,12067,JÃNIOR NANTES,12,PDT,242
CAMPO GRANDE,Vereador,12111,PASTOR ODAIR GOMES,12,PDT,320
CAMPO GRANDE,Vereador,12112,ANDREIA ARGUELHO,12,PDT,363
CAMPO GRANDE,Vereador,12123,ROBERTO MATEUS,12,PDT,1273
CAMPO GRANDE,Vereador,12144,ENÃAS,12,PDT,188
CAMPO GRANDE,Vereador,12190,CAFÃ,12,PDT,163
CAMPO GRANDE,Vereador,12222,BRUNA RIQUELME,12,PDT,230
CAMPO GRANDE,Vereador,12300,PROFESSOR RENAN,12,PDT,273
CAMPO GRANDE,Vereador,12312,FELIPE DINIZ,12,PDT,91
CAMPO GRANDE,Vereador,12333,MISSIONÃRIA JANE,12,PDT,86
CAMPO GRANDE,Vereador,12344,NELDO PETERS,12,PDT,388
CAMPO GRANDE,Vereador,12345,MARQUINHOS TRAD,12,PDT,8567
CAMPO GRANDE,Vereador,12369,PROFESSOR NELSON,12,PDT,478
CAMPO GRANDE,Vereador,12412,GLAUCIA IUNES,12,PDT,1295
CAMPO GRANDE,Vereador,12444,TELMA CORDEIRO,12,PDT,655
CAMPO GRANDE,Vereador,12456,PROFESSOR LUIZINHO PLATINI,12,PDT,203
CAMPO GRANDE,Vereador,12555,JEFFERSON MARECCO,12,PDT,514
CAMPO GRANDE,Vereador,12712,JULIO TRAJANO,12,PDT,485
