NR_VOTAVEL,DS_CARGO,NM_VOTAVEL,QT_VOTOS
2833,DEPUTADO FEDERAL,MEYRE MARIA DA CONCEIÃÃO,973
2844,DEPUTADO FEDERAL,EDSON PEREIRA GERALDINO,1894
2855,DEPUTADO FEDERAL,JOSMAR DOS SANTOS MOURA,578
2870,DEPUTADO FEDERAL,THYAGO GERALDO DE OLIVEIRA GALDENES,2759
2877,DEPUTADO FEDERAL,NAYARA BARCELOS FERREIRA,15230
2888,DEPUTADO FEDERAL,LILIANE DA COSTA MENDES,5205
2890,DEPUTADO FEDERAL,JOMARI ANTÃNIO CORREIA LEITE,797
2899,DEPUTADO FEDERAL,VICTOR HUGO MONTEIRO DE ANDRADE,2927
2929,DEPUTADO FEDERAL,ISAQUE SANTOS BORGES,82
3000,DEPUTADO FEDERAL,POLLYANA CARDOSO LOPES,479
3001,DEPUTADO FEDERAL,DEMONTIER CAMELO DA SILVA,850
3007,DEPUTADO FEDERAL,ELIANA DE ANDRADE SARMENTO,170
3009,DEPUTADO FEDERAL,MARINA LUZIA OLIVEIRA TORRES,265
3010,DEPUTADO FEDERAL,ALANO RIBEIRO DE QUEIROZ FILHO,5055
3012,DEPUTADO FEDERAL,LÃLANDI CALIL DE ASSIS,413
3022,DEPUTADO FEDERAL,PIETRA LAGE LAURIANO LEITE,192
3026,DEPUTADO FEDERAL,ALESSANDRA ROCHA MOREIRA DA SILVA,202
3030,DEPUTADO FEDERAL,PAULO VITOR GONCALVES MARQUES,7321
3031,DEPUTADO FEDERAL,WORLEM KENEDY ALVES DE JESUS,92
3033,DEPUTADO FEDERAL,JHONATAN HENRIQUE SANTOS DE ARAUJO,255
3038,DEPUTADO FEDERAL,FLÃVIO PAGOTTO,1497
3077,DEPUTADO FEDERAL,EDER DE PAULA BENTO,2266
3090,DEPUTADO FEDERAL,ALEXANDRE FERNANDES DE CASTRO,2910
3300,DEPUTADO FEDERAL,DIONI JOSÃ CORREA,1211
3303,DEPUTADO FEDERAL,JOSÃ INÃCIO RODRIGUES DA SILVA,195
3307,DEPUTADO FEDERAL,DALGER BATISTA JUNQUEIRA JUNIOR,434
3311,DEPUTADO FEDERAL,ANDRÃ LUIZ DE SOUZA,377
3320,DEPUTADO FEDERAL,ALEX ANTONIO DOS REIS,598
3322,DEPUTADO FEDERAL,MARUZAN MARQUES DE JESUS RIBEIRO,556
3325,DEPUTADO FEDERAL,MARIA JOSÃ COSTA DA SILVA,158
3330,DEPUTADO FEDERAL,CARLOS AUGUSTO DE BASTOS RIOS,916
3333,DEPUTADO FEDERAL,CEZAR GONÃALVES GOMES,561
3340,DEPUTADO FEDERAL,RENATO RODRIGUES DA MATA,675
3344,DEPUTADO FEDERAL,MARIA  ILCA DE ALMEIDA OLIVEIRA,308
3351,DEPUTADO FEDERAL,CLARETE APARECIDA DE ASSIS,228
3370,DEPUTADO FEDERAL,MONICA SANTOS PENTEADO DAHER,244
3377,DEPUTADO FEDERAL,THALITA CHRISTINA LOPES DE OLIVEIRA,80
3600,DEPUTADO FEDERAL,ISRAEL DE ASSIS ALVES,652
3605,DEPUTADO FEDERAL,APARECIDO FELIX DE MOURA,379
3610,DEPUTADO FEDERAL,JOSE JOAQUIM SABARA DE MEDEIROS FILHO,768
3613,DEPUTADO FEDERAL,MEIRESLENE LUIZA DE AGUIAR,390
3621,DEPUTADO FEDERAL,JUCIMMEIRY BARBOSA DA SILVA,242
3622,DEPUTADO FEDERAL,ALISSON MEIRELES DE OLIVEIRA,621
3630,DEPUTADO FEDERAL,KEMMER KASSEM EL AOUAR,173
3635,DEPUTADO FEDERAL,MARCELO BRITES DA SILVA,205
3636,DEPUTADO FEDERAL,MARCELO DE OLIVEIRA,1632
3646,DEPUTADO FEDERAL,ISABEL CRISTINA ARAUJO ALVES SIQUEIRA,661
3647,DEPUTADO FEDERAL,GEAN CARLOS LACERDA SOUTO,143
3655,DEPUTADO FEDERAL,LUIZ CARLOS RAMOS RODRIGUES,806
3666,DEPUTADO FEDERAL,KENIA GARCIA DA CUNHA,279
3670,DEPUTADO FEDERAL,DORISLEILA GOMES DOS SANTOS,419
3677,DEPUTADO FEDERAL,VERA LUCIA COSTA FERREIRA,376
3678,DEPUTADO FEDERAL,ANTONIO CARNEIRO DE SOUZA,553
3690,DEPUTADO FEDERAL,MARGARETH MAIA SARMENTO,958
3699,DEPUTADO FEDERAL,POLLYANA BATISTA DE ALMEIDA,920
4000,DEPUTADO FEDERAL,FABRICIO ALVES DE SOUZA SANTOS,3230
4001,DEPUTADO FEDERAL,WILSON RIBEIRO DA COSTA,151
4003,DEPUTADO FEDERAL,MARIA JOSÃ COSTA PEREIRA,742
4004,DEPUTADO FEDERAL,IVANE CAMPOS MENDONÃA,4661
4007,DEPUTADO FEDERAL,MARCIO LOPES ROCHA,639
4010,DEPUTADO FEDERAL,LUCIA HELENA BATISTA DE OLIVEIRA,7445
4011,DEPUTADO FEDERAL,FLAVIANO JOSE RODRIGUES SILVA,1312
4013,DEPUTADO FEDERAL,LUIZ CARLOS PEREIRA MACAUBA,642
4015,DEPUTADO FEDERAL,KELIS LUIZ DA SILVA,4531
4020,DEPUTADO FEDERAL,WESLEY PEREIRA DA COSTA,1896
4022,DEPUTADO FEDERAL,ELLEN REZENDE DE LIMA MENESES,2551
4040,DEPUTADO FEDERAL,ELIAS VAZ DE ANDRADE,30411
4044,DEPUTADO FEDERAL,CARLOS ANTONIO DE SOUSA COSTA,3102
4045,DEPUTADO FEDERAL,JOSE RODRIGUES CHAVEIRO,1220
4050,DEPUTADO FEDERAL,ALYSSON FRANCISCO DE LIMA,9612
4077,DEPUTADO FEDERAL,WENNER PATRICK DE SOUSA,3277
4080,DEPUTADO FEDERAL,NOÃMIA DE FÃTIMA AIRES LUIZ DE FREITAS,1179
4099,DEPUTADO FEDERAL,JUNIO JOSE DA SILVA ELIAS,620
4300,DEPUTADO FEDERAL,CRISTIANO DE MORAES CUNHA,604
4320,DEPUTADO FEDERAL,KEILA DE SOUSA GOMES,221
4400,DEPUTADO FEDERAL,ELIAS MORAES DE SOUZA,6295
4401,DEPUTADO FEDERAL,WILSON COSTA,622
4433,DEPUTADO FEDERAL,ELIANE VALÃRIA SILVA MARIANO,1868
4444,DEPUTADO FEDERAL,SILVYE ALVES DA SILVA,254653
4450,DEPUTADO FEDERAL,PAULINELLY GERALDO CARNEIRO,4138
4470,DEPUTADO FEDERAL,LUÃS CLÃUDIO DA FONSECA BRAGANÃA PINHEIRO,2853
4477,DEPUTADO FEDERAL,MARIA LÃCIA VASCONCELOS,957
4480,DEPUTADO FEDERAL,ZACARIAS CALIL HAMU,87919
4500,DEPUTADO FEDERAL,JOÃO REIS DE ARAÃJO,6066
4512,DEPUTADO FEDERAL,FLORISVALDO PEREIRA DA SILVA,1793
4523,DEPUTADO FEDERAL,HELLEN MORAES SILVA DE GODOY,242
4530,DEPUTADO FEDERAL,WAGNER SIQUEIRA DE OLIVEIRA,1606
4540,DEPUTADO FEDERAL,SÃRIO MIGUEL ROSA DA SILVA,475
4545,DEPUTADO FEDERAL,LÃDA BORGES DE MOURA,51346
4550,DEPUTADO FEDERAL,NAILDE TEIXEIRA DE SOUZA E SILVA,1905
4555,DEPUTADO FEDERAL,MATHEUS ARAÃJO RIBEIRO,46961
4556,DEPUTADO FEDERAL,AAVA SANTIAGO AGUIAR,13387
4567,DEPUTADO FEDERAL,HELIO ANTONIO DE SOUSA,43624
4577,DEPUTADO FEDERAL,EDEMUNDO DIAS DE OLIVEIRA FILHO,2527
4580,DEPUTADO FEDERAL,MIRIAN DOS REIS AGUIAR,163
4589,DEPUTADO FEDERAL,REINALDO ALVES DOS SANTOS,50
4599,DEPUTADO FEDERAL,NÃLIO PEREIRA DE FREITAS,2473
5000,DEPUTADO FEDERAL,MARIANA DE OLIVEIRA LOPES BARBOSA,1719
5008,DEPUTADO FEDERAL,ALESSANDRA DE ABREU MINADAKIS BARBOSA,1137
5011,DEPUTADO FEDERAL,DOUGLAS RODRIGUES CARVALHO,246
5014,DEPUTADO FEDERAL,KARINA MARQUES DE SOUSA,609
5024,DEPUTADO FEDERAL,MARCO AURELIO DE OLIVEIRA,265
5050,DEPUTADO FEDERAL,DANIELA DE FATIMA DIAS,408
5055,DEPUTADO FEDERAL,SILVIA REGINA BRANDÃO SALIM,352
5060,DEPUTADO FEDERAL,ALESSANDRO ROCHA DE OLIVEIRA,118
5100,DEPUTADO FEDERAL,FERNANDO NETTO LORENZI,7529
5101,DEPUTADO FEDERAL,HUMBERTO EVANGELISTA,2008
5102,DEPUTADO FEDERAL,MARCELO CONRADO,663
5111,DEPUTADO FEDERAL,EVANDO MAGAL ABADIA CORREIA SILVA,30032
5112,DEPUTADO FEDERAL,ASTRIDE DE CARVALHO MAGALHAES ALCANTARA,509
5115,DEPUTADO FEDERAL,RENATA VAZ PINTO,128
5122,DEPUTADO FEDERAL,HUMBERTO TEÃFILO DE MENEZES NETO,37091
5123,DEPUTADO FEDERAL,JOHNATAS JOSÃ MAMEDE MESSIAS DOS SANTOS,3046
5133,DEPUTADO FEDERAL,DIVINO APARECIDO MATIAS,2667
5151,DEPUTADO FEDERAL,ALCIDES RODRIGUES FILHO,32057
