NR_VOTAVEL,DS_CARGO,NM_VOTAVEL,QT_VOTOS
3636,DEPUTADO FEDERAL,DANIEL RODRIGUES JUNIOR,375
3655,DEPUTADO FEDERAL,BENJAMIN DOS SANTOS SENNA,26
3680,DEPUTADO FEDERAL,MESSIAS DE SOUZA VIEIRA,105
4011,DEPUTADO FEDERAL,MAURICIO ROBERTO LEMES SOARES,1946
4022,DEPUTADO FEDERAL,RICARDO ALVES DA SILVA,1476
4040,DEPUTADO FEDERAL,DAGMAR CARPEZANI LOPES,1338
4077,DEPUTADO FEDERAL,LILIAN OLIVIA APARECIDA FERNANDES,2533
4088,DEPUTADO FEDERAL,PATRÃCIA DE CASSIA RUELA PALMIERI,191
4323,DEPUTADO FEDERAL,ANA LÃCIA DOMINGUES,1147
4345,DEPUTADO FEDERAL,ELOILDO PINTO DA GAMA,433
4400,DEPUTADO FEDERAL,JOSÃ ALVES DOS SANTOS,5893
4422,DEPUTADO FEDERAL,FLAVIO RENATO ROCHA DE LIMA,5021
4433,DEPUTADO FEDERAL,MICHELA MARGARIDA DA SILVA DUTRA,4728
4444,DEPUTADO FEDERAL,SINDOLEY LUIZ DE SOUZA MORAIS,14096
4445,DEPUTADO FEDERAL,EDNEI MARCELO MIGLIOLI,9560
4454,DEPUTADO FEDERAL,GIOVANA DÃRIO SBARAINI,1770
4455,DEPUTADO FEDERAL,NELI APARECIDA SOUZA ABDULAHAD,3051
4456,DEPUTADO FEDERAL,ALIRIO VILLASANTI ROMERO,9875
4477,DEPUTADO FEDERAL,JOÃO LUCAS MARTINS,6295
4500,DEPUTADO FEDERAL,BEATRIZ ROSÃLIA RIBEIRO CAVASSA DE OLIVEIRA,14289
4501,DEPUTADO FEDERAL,CASSIANO ROJAS MAIA,15176
4512,DEPUTADO FEDERAL,DAGOBERTO NOGUEIRA FILHO,48217
4522,DEPUTADO FEDERAL,NEIDY NUNES BARBOSA CENTURIAO,10972
4544,DEPUTADO FEDERAL,DANIELE DA SILVA SANTOS,2415
4545,DEPUTADO FEDERAL,HUMBERTO REZENDE PEREIRA,97872
4555,DEPUTADO FEDERAL,KELIANA FERNANDES MANGUEIRAS,4852
4567,DEPUTADO FEDERAL,GERALDO RESENDE PEREIRA,96519
4599,DEPUTADO FEDERAL,JUARI LOPES PINTO,20634
5005,DEPUTADO FEDERAL,FERNANDO FARIA CARVALHO,84
5007,DEPUTADO FEDERAL,VALDIRENE VIEIRA DA SILVA,563
5013,DEPUTADO FEDERAL,CRETONALTO FERREIRA DA SILVA,175
5050,DEPUTADO FEDERAL,FRANKLIN SCHMALZ DA ROSA,4045
5060,DEPUTADO FEDERAL,LUCIMAR DE SOUZA ARGUELHO,280
5500,DEPUTADO FEDERAL,CLAUDIA FERREIRA MACIEL,2416
5511,DEPUTADO FEDERAL,ADEMAR VIEIRA JUNIOR,12241
5522,DEPUTADO FEDERAL,JORGE MARTINHO,5179
5533,DEPUTADO FEDERAL,ADAILTON MENDES DE LIMA,2017
5544,DEPUTADO FEDERAL,JAMEIRE LUZIA FRANCISCA DOS SANTOS,1218
5555,DEPUTADO FEDERAL,FÃBIO RICARDO TRAD,43881
5566,DEPUTADO FEDERAL,LUIS FRANCISCO DE ALMEIDA VIANNA,9545
5577,DEPUTADO FEDERAL,MARLUCE BRUNO DA SILVA BUENO,1167
5588,DEPUTADO FEDERAL,LEANDRO PERES DE MATOS,2321
6565,DEPUTADO FEDERAL,LUIGI AMARILIO DO CARMO,380
6567,DEPUTADO FEDERAL,IARA GUTIERREZ CUELLAR,990
7000,DEPUTADO FEDERAL,SERGIO FERNANDO RAIMUNDO HARFOUCHE,17946
7007,DEPUTADO FEDERAL,ROSANGELA QUINTANA ALFONSO GONZAGA,278
7022,DEPUTADO FEDERAL,GLEISON SILVA DE ABREU,693
7038,DEPUTADO FEDERAL,JOSEANE GARCIA DE SOUZA BOABAID,872
7040,DEPUTADO FEDERAL,ROSALINO FERNANDES,1902
7044,DEPUTADO FEDERAL,DÃBORA SILVA SOARES MONTANIA,308
7070,DEPUTADO FEDERAL,FLODOALDO MORENO JUNIOR,1051
7077,DEPUTADO FEDERAL,NIVALDO RODRIGUES DOS SANTOS,389
7700,DEPUTADO FEDERAL,MARILÃA PREZA DE SIQUEIRA ELIAS,404
7704,DEPUTADO FEDERAL,ENIO DE SOUZA SOARES,1269
7722,DEPUTADO FEDERAL,DANIEL DUARTE CAMPOS,2145
7738,DEPUTADO FEDERAL,LINCOLN SAMANIEGO DE OLIVEIRA,118
7777,DEPUTADO FEDERAL,DENIS PEREIRA DA SILVA,4241
7788,DEPUTADO FEDERAL,ROSEMAR ANISIA FABRO,532
7789,DEPUTADO FEDERAL,ROSINÃIA SILVA DE CARVALHO,177
9000,DEPUTADO FEDERAL,RAUNI TARTARI GUIMARÃES,1154
9064,DEPUTADO FEDERAL,AIRTON FARIAS DA CONCEIÃÃO,359
9090,DEPUTADO FEDERAL,JOELSON SEBASTIÃO BALEJO DE ARRUDA,551
9099,DEPUTADO FEDERAL,RAQUEL DE OLIVEIRA VONSOSKI,111
