NM_MUNICIPIO,DS_CARGO,NR_CANDIDATO,NM_URNA_CANDIDATO,NR_PARTIDO,SG_PARTIDO,QT_VOTOS_NOMINAIS
BELEM,Vereador,22007,AMIGO ELOI,22,PL,547
BELEM,Vereador,22010,EDUARDO FEIO,22,PL,576
BELEM,Vereador,22011,CARLOS SIQUEIRA,22,PL,242
BELEM,Vereador,22022,PAULO COSTA,22,PL,2097
BELEM,Vereador,22024,CAPITÃO MUNIZ,22,PL,1228
BELEM,Vereador,22060,ALESSANDRO ARTEFLEX,22,PL,1362
BELEM,Vereador,22100,FRANK COSTA,22,PL,752
BELEM,Vereador,22111,CORONEL ITACY,22,PL,674
BELEM,Vereador,22122,PROFESSOR SILAS,22,PL,162
BELEM,Vereador,22123,ZEZINHO LIMA,22,PL,6258
BELEM,Vereador,22153,LOPES JUNIOR,22,PL,292
BELEM,Vereador,22190,ALEXANDRIA,22,PL,225
BELEM,Vereador,22192,MOISES DA SAUDE,22,PL,227
BELEM,Vereador,22200,ANA KARLA DA CAUSA ANIMAL,22,PL,968
BELEM,Vereador,22222,MAYKY VILAÃA,22,PL,10714
BELEM,Vereador,22223,KLEITON PRO ARMAS,22,PL,411
BELEM,Vereador,22225,REINALDO JUNIOR,22,PL,423
BELEM,Vereador,22227,PEDAGOGO JEAN LOBATO,22,PL,374
BELEM,Vereador,22234,PROFESSORA ANDRÃA,22,PL,598
BELEM,Vereador,22322,REGINA SILVA,22,PL,641
BELEM,Vereador,22333,PAULO CIRILO,22,PL,394
BELEM,Vereador,22345,SABBÃ,22,PL,1544
BELEM,Vereador,22356,CARLOS COSTA,22,PL,615
BELEM,Vereador,22357,MARCIO DO MOSQUEIRO,22,PL,246
BELEM,Vereador,22422,CORONEL ALMEIDA COSTA,22,PL,1106
BELEM,Vereador,22433,SILVIA NATASHA,22,PL,247
BELEM,Vereador,22444,PAULA MARAVILHOSA,22,PL,83
BELEM,Vereador,22500,ELEN ARAGÃO,22,PL,480
BELEM,Vereador,22555,OTÃVIO ANGELIM,22,PL,595
BELEM,Vereador,22777,SYGLEA VIEIRA,22,PL,669
BELEM,Vereador,22888,DR RUFINO,22,PL,954
BELEM,Vereador,22991,SIDNEY BARATA,22,PL,1160
BELEM,Vereador,22999,MARIA JOSÃ DIAS,22,PL,789
BELEM,Vereador,23000,DEDÃ DO PEIXE,23,CIDADANIA,1759
BELEM,Vereador,23111,EDILSON DOMINGUEZ,23,CIDADANIA,107
BELEM,Vereador,23112,NELICE SILVA,23,CIDADANIA,56
BELEM,Vereador,23123,EMERSON SAMPAIO,23,CIDADANIA,5655
BELEM,Vereador,23192,DR. SANTOS,23,CIDADANIA,349
BELEM,Vereador,23222,RAQUEL LEITE,23,CIDADANIA,45
BELEM,Vereador,23234,PROFESSOR IDELSO LEAL,23,CIDADANIA,247
BELEM,Vereador,23345,PROFESSOR RUBENS FRANCO,23,CIDADANIA,103
BELEM,Vereador,23444,JOEL COBRADOR,23,CIDADANIA,57
BELEM,Vereador,23455,SIMONE REBELO,23,CIDADANIA,58
BELEM,Vereador,23456,RADIALISTA MARCIO PAZ,23,CIDADANIA,221
BELEM,Vereador,23555,PINA,23,CIDADANIA,580
BELEM,Vereador,23623,IAN BLOIS,23,CIDADANIA,1297
BELEM,Vereador,23777,PROF JOSE MARIA CARVALHO,23,CIDADANIA,321
BELEM,Vereador,23880,GISA ESTRELA,23,CIDADANIA,68
BELEM,Vereador,25000,LUSTOSA,25,PRD,56
BELEM,Vereador,25011,PROFESSOR PACHECÃO,25,PRD,499
BELEM,Vereador,25015,LULA SOUTO COLETIVO LUTA BELEM,25,PRD,754
BELEM,Vereador,25022,SAMANTHA ECO,25,PRD,326
BELEM,Vereador,25023,CHARLES AUGUSTO,25,PRD,625
BELEM,Vereador,25025,CAROL SALOMÃO,25,PRD,869
BELEM,Vereador,25033,MARIO SANTOS,25,PRD,11
BELEM,Vereador,25055,PROF KELLY CAMPOS,25,PRD,190
BELEM,Vereador,25100,JORGE VAZ,25,PRD,5565
BELEM,Vereador,25101,JUNIOR CEROTO,25,PRD,1031
BELEM,Vereador,25111,RAQUEL SAMPAIO,25,PRD,390
BELEM,Vereador,25123,DR CARLOS HENRIQUE,25,PRD,3380
BELEM,Vereador,25125,JP CALADO,25,PRD,413
BELEM,Vereador,25192,SAMUEL LEAL,25,PRD,136
BELEM,Vereador,25222,IRANETE STAACK,25,PRD,732
BELEM,Vereador,25223,ANTONIO JOSÃ,25,PRD,402
BELEM,Vereador,25233,MOISES DA INFORMÃTICA,25,PRD,316
BELEM,Vereador,25245,MELLANNIE MARQUES,25,PRD,163
BELEM,Vereador,25250,PIETRO VIANA,25,PRD,480
BELEM,Vereador,25255,ROLON HO,25,PRD,2407
