NM_MUNICIPIO,DS_CARGO,NR_CANDIDATO,NM_URNA_CANDIDATO,NR_PARTIDO,SG_PARTIDO,QT_VOTOS_NOMINAIS
CURITIBA,Vereador,12512,TIEMI DA FEIRA DO LARGO,12,PDT,354
CURITIBA,Vereador,12777,GABRIEL KIO,12,PDT,1497
CURITIBA,Vereador,12789,VALQUIRIA ECOLIFE,12,PDT,130
CURITIBA,Vereador,12803,ROBERTA CIBIN,12,PDT,4156
CURITIBA,Vereador,12999,AMANDA GAIA,12,PDT,102
CURITIBA,Vereador,13000,JU MILDEMBERG,13,PT,3618
CURITIBA,Vereador,13007,SÃRGIO GOMES,13,PT,174
CURITIBA,Vereador,13013,DIVA DAIANA,13,PT,2596
CURITIBA,Vereador,13014,LÃO RIBAS,13,PT,571
CURITIBA,Vereador,13022,VALNEI FRANÃA,13,PT,519
CURITIBA,Vereador,13031,KARIN  OSTERNACK,13,PT,217
CURITIBA,Vereador,13040,NIVALDO NOGA,13,PT,118
CURITIBA,Vereador,13077,FABIO BARBA,13,PT,1156
CURITIBA,Vereador,13100,MILTON ALVES,13,PT,190
CURITIBA,Vereador,13111,JOÃO PAULO MEHL,13,PT,3926
CURITIBA,Vereador,13113,PROF PAULO VIEIRA,13,PT,1205
CURITIBA,Vereador,13123,MATTEUS HENRIQUE,13,PT,4445
CURITIBA,Vereador,13130,GIORGIA PRATES - MANDATA PRETA,13,PT,6070
CURITIBA,Vereador,13131,VANDA DE ASSIS,13,PT,5006
CURITIBA,Vereador,13132,ANDREIA DE LIMA ,13,PT,4211
CURITIBA,Vereador,13133,SAMUCA LEMOS,13,PT,159
CURITIBA,Vereador,13161,LU MALTEZO,13,PT,331
CURITIBA,Vereador,13210,KIXIRRÃ JAMAMADÃ,13,PT,1023
CURITIBA,Vereador,13213,GEROLANE,13,PT,3949
CURITIBA,Vereador,13222,ANGELO VANHONI,13,PT,9176
CURITIBA,Vereador,13300,EVELIN MOREIRA,13,PT,1935
CURITIBA,Vereador,13321,LEANDRO LEAL,13,PT,140
CURITIBA,Vereador,13333,VAL FERREIRA,13,PT,149
CURITIBA,Vereador,13456,CLAU LOPES,13,PT,661
CURITIBA,Vereador,13513,SESÃSTRIS,13,PT,846
CURITIBA,Vereador,13533,ATOR LICURGO,13,PT,273
CURITIBA,Vereador,13611,SALETE BEZ,13,PT,3834
CURITIBA,Vereador,13613,PROFESSOR HERMES LEÃO,13,PT,3976
CURITIBA,Vereador,13713,JOVINA KAINGANG,13,PT,1872
CURITIBA,Vereador,13777,PROFESSOR  SILVIO,13,PT,2449
CURITIBA,Vereador,13788,SUELI BOMFIGLIO,13,PT,192
CURITIBA,Vereador,15000,TIAGO ZEGLIN,15,MDB,5652
CURITIBA,Vereador,15001,PROFESSOR SILBERTO,15,MDB,2578
CURITIBA,Vereador,15007,NOEMIA ROCHA,15,MDB,3621
CURITIBA,Vereador,15015,PROFESSOR EULER,15,MDB,7257
CURITIBA,Vereador,15033,MARA MÃE,15,MDB,85
CURITIBA,Vereador,15040,VINICIUS FUIDRIVERS,15,MDB,262
CURITIBA,Vereador,15041,WILL DA DW,15,MDB,655
CURITIBA,Vereador,15100,JEAN PERINI,15,MDB,290
CURITIBA,Vereador,15101,PROFESSORA JAQUELINE VIEIRA,15,MDB,483
CURITIBA,Vereador,15111,PAULO ABBAS,15,MDB,278
CURITIBA,Vereador,15117,NEGAO DE SANTA,15,MDB,402
CURITIBA,Vereador,15123,NORTÃO DO TATUQUARA,15,MDB,1265
CURITIBA,Vereador,15153,ANA PAULA VILAR,15,MDB,497
CURITIBA,Vereador,15192,KENEDY DA SAÃDE,15,MDB,753
CURITIBA,Vereador,15215,DAVID DO TRANSPORTE COLETIVO,15,MDB,386
CURITIBA,Vereador,15222,ELIZEU DA SAUDE PREVE,15,MDB,87
