NR_VOTAVEL,DS_CARGO,NM_VOTAVEL,QT_VOTOS
1099,DEPUTADO FEDERAL,ALINE RISI DOS SANTOS,5412
1101,DEPUTADO FEDERAL,WESLEY CARDOSO PIRES,1426
1102,DEPUTADO FEDERAL,MARLI GAVA DA SILVA,2355
1103,DEPUTADO FEDERAL,ELIZETE MARTINS FERREIRA,633
1104,DEPUTADO FEDERAL,VIVIANE ROSA SIZENANDO DE ALMEIDA,254
1106,DEPUTADO FEDERAL,REGIANE FATIMA DE LIMA,161
1107,DEPUTADO FEDERAL,FABRICIO MARCOS LACERDA,1372
1109,DEPUTADO FEDERAL,RAFAEL AUGUSTO SALERNO,1842
1110,DEPUTADO FEDERAL,LEONARDO FIRMINO DOS SANTOS,2116
1111,DEPUTADO FEDERAL,DIMAS FABIANO TOLEDO JUNIOR,96395
1112,DEPUTADO FEDERAL,JOSE VASCO FERREIRA DIAS,2579
1113,DEPUTADO FEDERAL,MARCELO CACIANO DA SILVA,2178
1115,DEPUTADO FEDERAL,MARCOS MARTINS NAVES,2109
1117,DEPUTADO FEDERAL,ALINE BRITO DO NASCIMENTO,1074
1118,DEPUTADO FEDERAL,TADEU DA SILVA,2380
1119,DEPUTADO FEDERAL,CARLOS ANTONIO DE JESUS CESARIO,919
1120,DEPUTADO FEDERAL,ALEXANDRE AUGUSTO DE PAULA,1292
1121,DEPUTADO FEDERAL,KATIA CRISTINA MOURA LOPES DE OLIVEIRA,981
1122,DEPUTADO FEDERAL,ANTONIO PINHEIRO NETO,136575
1123,DEPUTADO FEDERAL,AELTON JOSE DE FREITAS,50777
1124,DEPUTADO FEDERAL,FILOTEIA FERREIRA MARÃAL,615
1125,DEPUTADO FEDERAL,TONIZIA ALVES MANOEL,799
1127,DEPUTADO FEDERAL,MARIA AUGUSTA DOS SANTOS MELO,152
1129,DEPUTADO FEDERAL,EDSON LOPES DA SILVA,114
1131,DEPUTADO FEDERAL,WILSON MARTINS DE ASSIS,2795
1132,DEPUTADO FEDERAL,CHARLLES THOMACELLI EVANGELISTA,46230
1133,DEPUTADO FEDERAL,FRANCO CARTAFINA GOMES,72086
1134,DEPUTADO FEDERAL,RUBENS SOARES DA ROCHA,402
1135,DEPUTADO FEDERAL,MARIA APARECIDA SIQUEIRA,832
1136,DEPUTADO FEDERAL,SUZI GONÃALVES VIANA,757
1137,DEPUTADO FEDERAL,SAMARA ANDRADE RIBEIRO,917
1138,DEPUTADO FEDERAL,VAGNER BARBOSA DE OLIVEIRA,1056
1140,DEPUTADO FEDERAL,ALBERT DENIS REIS DA SILVA,1655
1142,DEPUTADO FEDERAL,DEODORO DE SOUZA,69
1143,DEPUTADO FEDERAL,CINARA MARIA DE JESUS,210
1144,DEPUTADO FEDERAL,MAURO RIBEIRO LOPES,69034
1145,DEPUTADO FEDERAL,WAGNER LUIZ GONZAGA,1649
1147,DEPUTADO FEDERAL,OILSO ADIVAN DA FONSECA,308
1150,DEPUTADO FEDERAL,FREDERICO OZANAN DE PAULA,1185
1155,DEPUTADO FEDERAL,MARCIO REINALDO DIAS MOREIRA,8679
1157,DEPUTADO FEDERAL,LUCIANA FLAVIA BRAZ,302
1165,DEPUTADO FEDERAL,SILVIO ROBERTO FERREIRA CARNEIRO,175
1166,DEPUTADO FEDERAL,HYGOR JOSE FEITAL BURATO,843
1167,DEPUTADO FEDERAL,MAXWELL TEIXEIRA DOS SANTOS,450
1169,DEPUTADO FEDERAL,ROBSON GONCALVES,197
1170,DEPUTADO FEDERAL,MARIEL MARLEY MARRA,2272
1175,DEPUTADO FEDERAL,SILVIA DA SILVA SANTANA,582
1177,DEPUTADO FEDERAL,FERNANDO BORJA PINTO,16454
1180,DEPUTADO FEDERAL,ENEIAS JOSE DOS REIS,13071
1187,DEPUTADO FEDERAL,EVERSON DAMIAO SANTOS DE OLIVEIRA,912
1188,DEPUTADO FEDERAL,MARCELUS RIBEIRO DA ROCHA,3526
1189,DEPUTADO FEDERAL,WANDEIR REIS DO PRADO,80
1190,DEPUTADO FEDERAL,LUIS AUGUSTO MENDES MACHADO DE SOUZA,4217
1199,DEPUTADO FEDERAL,ANA PAULA PROCOPIO JUNQUEIRA,77990
1200,DEPUTADO FEDERAL,MILTON DE FREITAS CARVALHO JUNIOR,12343
1202,DEPUTADO FEDERAL,WILLIAM DE SOUZA JACOB,5220
1203,DEPUTADO FEDERAL,EVÃNIA DE ARAUJO LIMA,623
1204,DEPUTADO FEDERAL,EDILEUZA MARIA DA SILVA,256
1205,DEPUTADO FEDERAL,EDER JÃNIOR ALVES,194
1207,DEPUTADO FEDERAL,ELISETE INÃCIO DOS SANTOS,698
1210,DEPUTADO FEDERAL,IRANI DA CRUZ,519
1211,DEPUTADO FEDERAL,CARLA VANESSA SERRANO FERREIRA,921
1212,DEPUTADO FEDERAL,DUDA SALABERT ROSA,208332
1213,DEPUTADO FEDERAL,FRANCISCO PEREIRA BORGES,3066
1214,DEPUTADO FEDERAL,MARIA NILZA RAMOS FERREIRA,378
1215,DEPUTADO FEDERAL,JOÃO EVANGELISTA DOS SANTOS NETO,564
1216,DEPUTADO FEDERAL,JOÃO ALVES PEREIRA,102
1218,DEPUTADO FEDERAL,JULIO CESAR GAMA,202
1220,DEPUTADO FEDERAL,SILVAMAR FRANCO,802
1221,DEPUTADO FEDERAL,JOSÃ GABRIEL VILAS BOAS,1718
1222,DEPUTADO FEDERAL,BRUNO GATTI BAVUZO COELHO PEREIRA,3143
1223,DEPUTADO FEDERAL,JACKSON INACIO DE OLIVEIRA,1344
1230,DEPUTADO FEDERAL,MIRIAN CRISTINA CORREA ALVES,5155
1231,DEPUTADO FEDERAL,JACQUELINE CALIXTO BARBOSA DE JESUS,2010
