NR_VOTAVEL,DS_CARGO,NM_VOTAVEL,QT_VOTOS
1361,DEPUTADO FEDERAL,LUIZ CARLOS VIEIRA,5977
1400,DEPUTADO FEDERAL,RUI GODINHO DA MOTA,6397
1404,DEPUTADO FEDERAL,ROSANGELA CARMINATTI,2226
1407,DEPUTADO FEDERAL,THIAGO BOMEDIANO GARCIA DE OLIVEIRA,313
1410,DEPUTADO FEDERAL,DÃBORA ANGELICA PARISOTTO,22544
1411,DEPUTADO FEDERAL,JEFERSON CARDOZO,1415
1414,DEPUTADO FEDERAL,JOÃO RICARDO PADILHA SANTOS,4960
1422,DEPUTADO FEDERAL,DILETA CORREA DA SILVA PEREZ,1357
1433,DEPUTADO FEDERAL,GABRIEL SELL RIBEIRO,4993
1440,DEPUTADO FEDERAL,TATYANA PRICILA BORTOLAZ,621
1441,DEPUTADO FEDERAL,NEWTON MENDES JUNIOR,1309
1444,DEPUTADO FEDERAL,ZAMIR KENNEDY HOSHI TEIXEIRA,1039
1450,DEPUTADO FEDERAL,JAIRO ANTÃNIO GLANERT,2463
1452,DEPUTADO FEDERAL,MARISE TORMENA,206
1454,DEPUTADO FEDERAL,JOSIANE HEINECK DE PAULA,61
1456,DEPUTADO FEDERAL,FRANCISCO DALMORA BURGARDT,2951
1477,DEPUTADO FEDERAL,EDGAR LOPES DA COSTA NETO,2585
1490,DEPUTADO FEDERAL,EDNILSON JOSE BENTO,3963
1500,DEPUTADO FEDERAL,LUIZ FERNANDO CARDOSO,59043
1501,DEPUTADO FEDERAL,CILÃO LUIZ RUFINO DA SILVA,1320
1509,DEPUTADO FEDERAL,SONIA DA SILVA,913
1510,DEPUTADO FEDERAL,RAFAEL PEZENTI,68208
1511,DEPUTADO FEDERAL,JOSUE PEREIRA,4786
1515,DEPUTADO FEDERAL,ADA LILI FARACO DE LUCA,26797
1520,DEPUTADO FEDERAL,MARCELO ACHUTTI,4948
1522,DEPUTADO FEDERAL,DEIVIS DA SILVA,4384
1540,DEPUTADO FEDERAL,CLAUDIO NEI ARAGÃO,8878
1544,DEPUTADO FEDERAL,LEANDRO SORGATO,38605
1545,DEPUTADO FEDERAL,SIMONI MERCIA MERSCH NONES,5534
1555,DEPUTADO FEDERAL,ANELI DACAS FRANZMANN,1894
1560,DEPUTADO FEDERAL,VALDIR VITAL COBALCHINI,98124
1570,DEPUTADO FEDERAL,CARLOS ALBERTO CHIODINI,80089
1577,DEPUTADO FEDERAL,CÃLIA INOCÃNCIA DOS SANTOS,628
1588,DEPUTADO FEDERAL,MARA REGINA ALVARENGA DE OLIVEIRA,979
1600,DEPUTADO FEDERAL,JOCEMIR ADENILSON DE SOUZA,424
1800,DEPUTADO FEDERAL,MARCOS ALVES SOARES,234
1808,DEPUTADO FEDERAL,FELIPE SOLLER,139
1818,DEPUTADO FEDERAL,TEREZA CRISTINA PEREIRA BARBOSA,589
1850,DEPUTADO FEDERAL,MARIA MARGARETE PHILIPPI CECCONI,150
1881,DEPUTADO FEDERAL,REINALDO HAAS,136
1888,DEPUTADO FEDERAL,RICARDO BRETANHA SCHMIDT,234
1900,DEPUTADO FEDERAL,PAULO RODRIGO SESTREM,7697
1910,DEPUTADO FEDERAL,NATHAN BUSNELLO MOREIRA,2123
1911,DEPUTADO FEDERAL,ADRIANO PIVOTTO,8414
1915,DEPUTADO FEDERAL,MARIEL DE CARVALHO COELHO GRANDO,267
1919,DEPUTADO FEDERAL,MARCOS AUGUSTO KURTZ,10733
1922,DEPUTADO FEDERAL,RODRIGO COELHO,57779
1933,DEPUTADO FEDERAL,CARLOS ALBERTO KITA XAVIER,7097
1955,DEPUTADO FEDERAL,SANDRA LÃCIA AMORIM,745
1969,DEPUTADO FEDERAL,ROSINEI DE SOUZA HORÃCIO,22265
1977,DEPUTADO FEDERAL,CLAYTON LUIS BATSCHAUER,5000
1980,DEPUTADO FEDERAL,ANDRE ROSS ESPEZIM DA SILVA,15345
1987,DEPUTADO FEDERAL,ODILMAR DE SOUZA,2296
1988,DEPUTADO FEDERAL,NORMA PETERMANN PEREIRA,18557
1990,DEPUTADO FEDERAL,CARLOS HENRIQUE NACLI BASTOS,251
1991,DEPUTADO FEDERAL,CLAUDETE GHELLER MATHIAS,13359
1995,DEPUTADO FEDERAL,KARINE RAFAEL DA ROSA,329
1999,DEPUTADO FEDERAL,SAMUEL FRANK CHANG,9665
2000,DEPUTADO FEDERAL,RONEI JOSÃ DE SOUZA,560
2002,DEPUTADO FEDERAL,CARLOS EDUARDO PRADO COSTA,2656
2007,DEPUTADO FEDERAL,FRANCISCO NURMBERG,421
2010,DEPUTADO FEDERAL,DIRLEY CORRÃA NUNES,1658
2013,DEPUTADO FEDERAL,MARA REGINA DOS SANTOS,519
2020,DEPUTADO FEDERAL,MARCELO WERNER,23026
2021,DEPUTADO FEDERAL,LEONICE LIMA SILVA,325
2022,DEPUTADO FEDERAL,PATRÃCIA KLEIN,2280
2023,DEPUTADO FEDERAL,GAMALIEL BORGES,577
2026,DEPUTADO FEDERAL,DERLI MUZZO,13
2030,DEPUTADO FEDERAL,JAIME EVARISTO,3701
2055,DEPUTADO FEDERAL,JOSÃ NILO VALLE,608
2067,DEPUTADO FEDERAL,MERI NELSA LIESCH BRUNO,290
2078,DEPUTADO FEDERAL,ANA PAULA SCHUTZ SANTANA,376
2088,DEPUTADO FEDERAL,EVALDO JOÃO JUNCKES,1509
2099,DEPUTADO FEDERAL,JUCIMAR MATEUS KRAICZK,148
2200,DEPUTADO FEDERAL,CAROLINE RODRIGUES DE TONI,227632
2202,DEPUTADO FEDERAL,ADEMAR RODRIGUES MEIRELES,14747
2210,DEPUTADO FEDERAL,DANIELA CRISTINA REINEHR,84631
2211,DEPUTADO FEDERAL,DANIEL COSTA DE FREITAS,108001
2212,DEPUTADO FEDERAL,DORILDA KEMER DE OLIVEIRA,3658
2216,DEPUTADO FEDERAL,VALDIR COLATTO,44494
2220,DEPUTADO FEDERAL,MARCOS ANTONIO PEREIRA GOMES,71140
2222,DEPUTADO FEDERAL,JORGE GOETTEN DE LIMA,159339
2223,DEPUTADO FEDERAL,ARI RABAIOLLI,32601
2225,DEPUTADO FEDERAL,PATRICIA LISBOA SANTOS MAIA,879
2233,DEPUTADO FEDERAL,JULIA PEDROSO ZANATTA,111588
2238,DEPUTADO FEDERAL,HERMAR CRUZ MOTA,519
2251,DEPUTADO FEDERAL,MARIO AFONSO FILHO E MALUF,1108
2262,DEPUTADO FEDERAL,LUIZ ARMANDO SCHROEDER REIS,55924
2277,DEPUTADO FEDERAL,MAIKON DA COSTA,4910
2288,DEPUTADO FEDERAL,JOAO PAULO FERNANDES DE SOUSA,2505
2311,DEPUTADO FEDERAL,ARLENE MARA MICOSKI DE PAULA,181
2322,DEPUTADO FEDERAL,SERGIO DE GIACOMETTI,1650
2323,DEPUTADO FEDERAL,CARMEN EMÃLIA BONFÃ ZANOTTO,130138
2366,DEPUTADO FEDERAL,ANDRÃ DALA POSSA,2856
2380,DEPUTADO FEDERAL,JUAREZ SOARES,1173
2722,DEPUTADO FEDERAL,GECIMARA KRIEGER GODOI,104
2727,DEPUTADO FEDERAL,DANIEL SILVEIRA,787
2822,DEPUTADO FEDERAL,JOEL SCHMIDT,1270
2828,DEPUTADO FEDERAL,SUELEN SANTANA DE LIMA BARBOSA,755
2877,DEPUTADO FEDERAL,ALEXANDRE SILVA DOS SANTOS,113
2929,DEPUTADO FEDERAL,MATHEUS VETTER,152
3000,DEPUTADO FEDERAL,MARIA DEL MAR SOLBAS LOPEZ,1605
3003,DEPUTADO FEDERAL,KYM WESTPHAL LOCKS,1294
3007,DEPUTADO FEDERAL,GLENDA SILVA DOS SANTOS GERBER,2225
3008,DEPUTADO FEDERAL,MARC GOMES DE CARVALHO,1503
3010,DEPUTADO FEDERAL,TÃNIA CRISTINA DUARTE HARADA,35866
3018,DEPUTADO FEDERAL,DANIELE ROSANE PEREIRA,835
3020,DEPUTADO FEDERAL,BRUNO ANDRÃ DE SOUZA,86568
3022,DEPUTADO FEDERAL,DJESSICA BARBOSA,7635
3030,DEPUTADO FEDERAL,MATEUS PEREIRA GAZOLA,4421
3033,DEPUTADO FEDERAL,SEBASTIÃO SANTO PRESTES FROES,1989
3050,DEPUTADO FEDERAL,GILSON MARQUES VIEIRA,87894
3070,DEPUTADO FEDERAL,DANIEL LUTZ,2784
3077,DEPUTADO FEDERAL,VALCIR MATIELLO,872
4000,DEPUTADO FEDERAL,SANDRA FEUSER,2969
4001,DEPUTADO FEDERAL,ANA MARIA DIAS DA COSTA,1985
4010,DEPUTADO FEDERAL,LUCIANA SOBOTA,577
4011,DEPUTADO FEDERAL,ALEX SANDER BRISTOT DE OLIVEIRA,1648
4012,DEPUTADO FEDERAL,ANTÃNIO CARLOS DA SILVEIRA JUNIOR,5202
4014,DEPUTADO FEDERAL,VALMOR JUVENAL PACHER,445
4015,DEPUTADO FEDERAL,JOSE CLEMIR SPINELLI,437
4022,DEPUTADO FEDERAL,ANICELSO FRANCISCHETTO,1898
4030,DEPUTADO FEDERAL,ANIZIO DE SOUZA,2670
4040,DEPUTADO FEDERAL,CLAUDIO ANTONIO VIGNATTI,24338
4047,DEPUTADO FEDERAL,RAMON FELIPE DE LIMA,551
4050,DEPUTADO FEDERAL,RAQUEL RONISE ALVES,507
4055,DEPUTADO FEDERAL,DJALMA VANDO BERGER,11469
4066,DEPUTADO FEDERAL,JUSSANDRA DUTRA LOPEZTHAMBOURINDEGUY,580
4077,DEPUTADO FEDERAL,CLAUDIA MARIA BUS,2284
