NR_VOTAVEL,DS_CARGO,NM_VOTAVEL,QT_VOTOS
1288,DEPUTADO FEDERAL,DANIEL CARVALHO DE SOUZA,6104
1290,DEPUTADO FEDERAL,UILSON RAMOS DOS SANTOS,1630
1291,DEPUTADO FEDERAL,MARIA SELMA PEREIRA LIMA,535
1299,DEPUTADO FEDERAL,ORLANDO CESAR SOUSA DA SILVA,482
1300,DEPUTADO FEDERAL,IVONEIDE SOUZA CAETANO,105885
1301,DEPUTADO FEDERAL,AFONSO BANDEIRA FLORENCE,118021
1303,DEPUTADO FEDERAL,VILMA MARIA DOS SANTOS REIS,60949
1309,DEPUTADO FEDERAL,DENICE SANTIAGO SANTOS DO ROSÃRIO,33980
1310,DEPUTADO FEDERAL,VALMIR CARLOS DA ASSUNÃÃO,90148
1311,DEPUTADO FEDERAL,CLÃBER CARVALHO SANTANA,5333
1312,DEPUTADO FEDERAL,JOSIAS GOMES DA SILVA,90131
1313,DEPUTADO FEDERAL,JORGE JOSE SANTOS PEREIRA SOLLA,128968
1314,DEPUTADO FEDERAL,ANAILDES CAMPOS SENA,4258
1315,DEPUTADO FEDERAL,CARLOS AUGUSTO CARDOSO DA SILVA,6616
1320,DEPUTADO FEDERAL,MARTA GUEDES SILVA,1421
1322,DEPUTADO FEDERAL,WALDENOR ALVES PEREIRA FILHO,113110
1323,DEPUTADO FEDERAL,JOSÃ CERQUEIRA DE SANTANA NETO,128439
1331,DEPUTADO FEDERAL,MARIA FERNANDES MARIGHELLA,53364
1333,DEPUTADO FEDERAL,LUCAS GONÃALVES TORRES VASCONCELOS MOREIRA,4133
1334,DEPUTADO FEDERAL,ELISANGELA DOS SANTOS ARAUJO,73138
1335,DEPUTADO FEDERAL,ONASIS DA TRINDADE DE BRITO,490
1344,DEPUTADO FEDERAL,UBERDAN CARDOSO DOS SANTOS,9995
1345,DEPUTADO FEDERAL,CARLOS ANDRÃ DOS SANTOS,4414
1346,DEPUTADO FEDERAL,MARTA RODRIGUES SOUSA DE BRITO COSTA,53306
1350,DEPUTADO FEDERAL,ALEXANDRE GARCIA ARAÃJO,29801
1361,DEPUTADO FEDERAL,JOSEILDO RIBEIRO RAMOS,104228
1373,DEPUTADO FEDERAL,TAUÃ FERNANDES JUNQUEIRA,3641
1374,DEPUTADO FEDERAL,MARIANA MATOS DE OLIVEIRA,15490
1377,DEPUTADO FEDERAL,MARIZE SOUZA CARVALHO,7648
1388,DEPUTADO FEDERAL,PAULO HENRIQUE ALVES SILVA,10600
1400,DEPUTADO FEDERAL,DAVI DE JESUS CARDOSO,495
1401,DEPUTADO FEDERAL,RONALD DOS SANTOS QUERINO,400
1402,DEPUTADO FEDERAL,ALMIR FRANCO BISPO,172
1403,DEPUTADO FEDERAL,JAILSON LAERCIO FERREIRA PAZ,276
1404,DEPUTADO FEDERAL,JUMIR JESUS GONÃALVES DUTRA,146
1405,DEPUTADO FEDERAL,NIELZO FERREIRA DA SILVA,1128
1407,DEPUTADO FEDERAL,MARIA AUGUSTA ANDRADE KREJCI,389
1408,DEPUTADO FEDERAL,GISLENE VILLAS BOAS TORRES DA SILVA,194
1410,DEPUTADO FEDERAL,ADALBERTO LELIS FILHO,5064
1411,DEPUTADO FEDERAL,MARCUS RAIMUNDO CRUZ COSTA,1267
1414,DEPUTADO FEDERAL,SEVERIANO ALVES DE SOUZA,7841
1415,DEPUTADO FEDERAL,ARTHUR CARLOS JACOBINA PIRES,582
1416,DEPUTADO FEDERAL,MARCELINO JOSE GUIMARAES SANTANA,465
1417,DEPUTADO FEDERAL,EDELTONIO LIBERATO DOS SANTOS,133
1419,DEPUTADO FEDERAL,DURVAL QUEIROZ ALVES NETO,107
1420,DEPUTADO FEDERAL,QUEZIA MASCARENHAS PEREIRA,462
1422,DEPUTADO FEDERAL,IVAN CORDEIRO DA SILVA FILHO,13736
1423,DEPUTADO FEDERAL,MARILIA MUNIZ FERNANDES SANTOS,147
1425,DEPUTADO FEDERAL,WELIO NERES DOS SANTOS,425
1427,DEPUTADO FEDERAL,JOSE RAYMUNDO DOS SANTOS PINHEIRO,63
1428,DEPUTADO FEDERAL,LIVIA PEREIRA DOS REIS,344
1430,DEPUTADO FEDERAL,IVAN CHAVES DE JESUS,55
1431,DEPUTADO FEDERAL,JOSE ALIPIO FERNANDES DA SILVEIRA,5676
1433,DEPUTADO FEDERAL,EDUARDO CRUZ DE SANTANA,163
1436,DEPUTADO FEDERAL,SILVIO PEREIRA DOS SANTOS,1485
1440,DEPUTADO FEDERAL,HECKEL HERBERT PEDREIRA SANTOS,669
1444,DEPUTADO FEDERAL,GILVAN BARBOSA DOS SANTOS,1328
1445,DEPUTADO FEDERAL,IANNA KARINE SANTOS ALVES DE CARVALHO,1337
1451,DEPUTADO FEDERAL,CEBANIAS JOSE DE LIMA,305
1455,DEPUTADO FEDERAL,ANTONIO CARLOS SOARES,733
1456,DEPUTADO FEDERAL,WASHINGTON LUIS PLACIDO DE LIMA,836
1466,DEPUTADO FEDERAL,DEACY RIBEIRO DOS SANTOS,246
1467,DEPUTADO FEDERAL,JAIANE DOS SANTOS CERQUEIRA,17
1470,DEPUTADO FEDERAL,SANDRA DIAS DE ANDRADE,274
1472,DEPUTADO FEDERAL,FABIO PEREIRA DOS SANTOS DE MACEDO,298
