NR_VOTAVEL,DS_CARGO,NM_VOTAVEL,QT_VOTOS
3388,DEPUTADO FEDERAL,CLAUDIA DE SÃ LEITÃO CORREIA,58
3535,DEPUTADO FEDERAL,PAULA FERNANDA CARNEIRO TOSCANO BRAINER,27
3600,DEPUTADO FEDERAL,ALEXANDRE SENA DE ALMEIDA,264
3601,DEPUTADO FEDERAL,JOSE AUGUSTO DO NASCIMENTO SILVA,92
3609,DEPUTADO FEDERAL,CÃCERO JOAQUIM DE BARROS MORAES,247
3611,DEPUTADO FEDERAL,LUIZ PAULO DA SILVA JUNIOR,169
3613,DEPUTADO FEDERAL,JESOALDO BEZERRA DE ALMEIDA,78
3622,DEPUTADO FEDERAL,ALCIDES SAMPAIO DE VASCONCELOS,233
3630,DEPUTADO FEDERAL,MARIA DO CARMO DO NASCIMENTO MOREIRA,192
3631,DEPUTADO FEDERAL,ZERONEIDE LOPES DA SILVA,6
3633,DEPUTADO FEDERAL,VALDEMIR JOSÃ SATURNINO,429
3636,DEPUTADO FEDERAL,JOSELITO DOUGLAS DOS SANTOS COSTA,73
3637,DEPUTADO FEDERAL,AMANDA BIANCA RODRIGUES DE MORAIS E SILVA,66
3648,DEPUTADO FEDERAL,CARLA PATRICIA DA ROCHA,48
3650,DEPUTADO FEDERAL,CLEYTON LEON DE LIMA CANDIDO,125
3660,DEPUTADO FEDERAL,EMANUEL DANTAS DO NASCIMENTO,660
3670,DEPUTADO FEDERAL,GAMALIEL LOURENÃO MARQUES,279
3677,DEPUTADO FEDERAL,MARGARIDA LIMA DA SILVA,82
3688,DEPUTADO FEDERAL,CRISTIANE VITÃRIA CALIXTO SILVA,9
3695,DEPUTADO FEDERAL,MARIA DANIELA FIDELIS DO NASCIMENTO,24
3699,DEPUTADO FEDERAL,CLEIDENILSON JOSÃ DE VASCONCELOS MEIRA,634
4000,DEPUTADO FEDERAL,LUIZ GONZAGA PATRIOTA,67328
4001,DEPUTADO FEDERAL,MARIA JOSÃ DE SENA,18717
4002,DEPUTADO FEDERAL,FABIOLA CAVALCANTI MACIEL DA SILVA,1934
4004,DEPUTADO FEDERAL,FELIPE AUGUSTO LYRA CARRERAS,76528
4009,DEPUTADO FEDERAL,TEREZA RAQUEL DA SILVA MELO,1089
4010,DEPUTADO FEDERAL,MILTON COELHO DA SILVA NETO,33586
4011,DEPUTADO FEDERAL,LUCAS CAVALCANTI RAMOS,85571
4013,DEPUTADO FEDERAL,VOLEIDE DE OLIVEIRA ARRUDA,1285
4019,DEPUTADO FEDERAL,GUILHERME ARISTOTELES UCHOA CAVALCANTI PESSOA DE MELO JUNIOR,84592
